conduct	complaint	nli_class	nli_contradiction_score	nli_entailment_score	nli_neutral_score	conflict
Information technology resources such as telephones, e-mail, internet access, software, hardware, and others available to members of the work are for work purposes only.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.06252444535493851	0.005046162288635969	0.932429313659668	no
Data, recordings, and information produced by staff members and kept in digital copy or on Company information systems are the sole property of the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.18275341391563416	0.0048693823628127575	0.8123772144317627	no
Staff members must identify, store and secure records of all data produced, received and transmitted at the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.2577645778656006	0.004851568024605513	0.7373837828636169	no
The destruction of data required by court to be used in legal litigation is a crime and harms the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.0466761514544487	0.005238521844148636	0.948085367679596	no
If the staff member is unsure about which data to submit or what to do with the data, Company lawyers must be consulted.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.19849467277526855	0.00841178372502327	0.7930935025215149	no
The privacy of registration, information, operation and contract data of customers, suppliers and business partners must be preserved by staff members.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.48466822504997253	0.004726455081254244	0.5106053948402405	no
Team members are prohibited from promising, offering or giving, directly or indirectly, advantages, favors, gifts or anything to influence Company customers and customer representatives.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.008957910351455212	0.004746710881590843	0.9862954020500183	no
Work team members are required to draw up objective contracts without ambiguity or omission in accordance with local law.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.13843673467636108	0.004596069920808077	0.8569671511650085	no
Work team members who drafted the contract are responsible for errors in the contract and may be dismissed.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.12176913022994995	0.00574783980846405	0.8724830746650696	no
Limiting, distorting or harming free competition and free enterprise is prohibited.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.05218111723661423	0.004285530652850866	0.9435333609580994	no
Competition fraud is prohibited.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.07440268993377686	0.009199798107147217	0.9163975715637207	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.20345395803451538	0.016895215958356857	0.779650866985321	no
It is prohibited to make agreements, express or implied, with competitors with the intention to stop purchasing products from specific suppliers.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.157204270362854	0.010607559233903885	0.8321881294250488	no
It is prohibited to make agreements, express or implied, with competitors with the intention of fixing minimum price, maximum price or price stability.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.12389614433050156	0.011184821836650372	0.8649190068244934	no
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.21661849319934845	0.007231088820844889	0.7761504054069519	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.2923591434955597	0.020073195919394493	0.6875676512718201	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.16044431924819946	0.011372118256986141	0.8281835317611694	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.04154210537672043	0.002242746762931347	0.9562152028083801	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.0740305632352829	0.004432824440300465	0.9215366244316101	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.07018785923719406	0.006109639536589384	0.9237024784088135	no
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.023572729900479317	0.0032167306635528803	0.9732105731964111	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.014408518560230732	0.002750601153820753	0.982840895652771	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.02351532317698002	0.0033135481644421816	0.9731711745262146	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, went to the beach with a company vehicle without authorization.	neutral	0.2670837640762329	0.00792218279093504	0.7249940633773804	no
Whenever there's a doubt, company lawyers must always be consulted.	A, employee, took home company bank statements.	contradiction	0.6393299698829651	0.017312414944171906	0.34335753321647644	no
Respect differences in gender, sexual identity, sexual orientation, religion, races, cultures, nationalities, social classes, ages and characteristics.	A, employee, took home company bank statements.	neutral	0.315513014793396	0.011360334232449532	0.6731266379356384	no
Everyone must be treated with equality and transparency.	A, employee, took home company bank statements.	neutral	0.04940677061676979	0.0066360472701489925	0.9439572095870972	no
Obey the limits of human rights to human dignity, personal worth, life, freedom, freedom of expression and opinion, free association, work and education.	A, employee, took home company bank statements.	neutral	0.43479400873184204	0.008798093535006046	0.5564078092575073	no
A leadership position cannot be used to solicit personal favors or services from staff members.	A, employee, took home company bank statements.	neutral	0.2701018154621124	0.00809437595307827	0.7218037843704224	no
A work team leader cannot abuse their powers or authority.	A, employee, took home company bank statements.	neutral	0.22138561308383942	0.006759009789675474	0.771855354309082	no
Intervention in the private lives of members of the work team is prohibited.	A, employee, took home company bank statements.	neutral	0.2360142022371292	0.014910964295268059	0.7490748167037964	no
It is forbidden to use alcohol and illicit drugs in the workplace.	A, employee, took home company bank statements.	neutral	0.047201789915561676	0.0075416844338178635	0.9452565312385559	no
All work team members must have equal opportunities.	A, employee, took home company bank statements.	neutral	0.15022242069244385	0.0075966231524944305	0.8421809077262878	no
Forced labor, slave labor, child labor, sexual exploitation and human trafficking in the activities of the Company and its agents and business partners are prohibited.	A, employee, took home company bank statements.	neutral	0.4051704406738281	0.008407970890402794	0.586421549320221	no
Workplace haressment is prohibited.	A, employee, took home company bank statements.	neutral	0.4239969253540039	0.00840331707149744	0.5675997734069824	no
Team leaders must promote the safety and health of everyone in the workplace.	A, employee, took home company bank statements.	neutral	0.14126935601234436	0.007824121974408627	0.850906491279602	no
Work team members must not prevent or hinder the entry of labor inspectors, police officers or labor auditors.	A, employee, took home company bank statements.	contradiction	0.5293136835098267	0.008501892909407616	0.4621843993663788	no
Labor inspectors, police officers or labor auditors accompany must be performed by qualified personnel trained for this purpose.	A, employee, took home company bank statements.	contradiction	0.6360719203948975	0.0065466114319860935	0.3573814928531647	no
Staff members are responsible for the conservation and protection of Company assets, including data, information, facilities, machinery, equipment, vehicles and money.	A, employee, took home company bank statements.	neutral	0.012380944564938545	0.00470241904258728	0.9829166531562805	no
Information technology resources such as telephones, e-mail, internet access, software, hardware, and others available to members of the work are for work purposes only.	A, employee, took home company bank statements.	contradiction	0.777350902557373	0.004435345064848661	0.2182137668132782	no
Data, recordings, and information produced by staff members and kept in digital copy or on Company information systems are the sole property of the Company.	A, employee, took home company bank statements.	contradiction	0.5994731187820435	0.004373448435217142	0.3961534798145294	yes
Staff members must identify, store and secure records of all data produced, received and transmitted at the Company.	A, employee, took home company bank statements.	neutral	0.06318062543869019	0.004516160115599632	0.932303249835968	no
The destruction of data required by court to be used in legal litigation is a crime and harms the Company.	A, employee, took home company bank statements.	neutral	0.1609848588705063	0.011662743054330349	0.8273524045944214	no
If the staff member is unsure about which data to submit or what to do with the data, Company lawyers must be consulted.	A, employee, took home company bank statements.	neutral	0.4012991189956665	0.021252011880278587	0.577448844909668	no
The privacy of registration, information, operation and contract data of customers, suppliers and business partners must be preserved by staff members.	A, employee, took home company bank statements.	neutral	0.3298773765563965	0.009244889952242374	0.6608777046203613	no
Team members are prohibited from promising, offering or giving, directly or indirectly, advantages, favors, gifts or anything to influence Company customers and customer representatives.	A, employee, took home company bank statements.	neutral	0.2536363899707794	0.012868927791714668	0.7334946393966675	no
Work team members are required to draw up objective contracts without ambiguity or omission in accordance with local law.	A, employee, took home company bank statements.	neutral	0.19110161066055298	0.010455939918756485	0.7984424233436584	no
Work team members who drafted the contract are responsible for errors in the contract and may be dismissed.	A, employee, took home company bank statements.	neutral	0.2175493687391281	0.00805004220455885	0.774400532245636	no
Limiting, distorting or harming free competition and free enterprise is prohibited.	A, employee, took home company bank statements.	neutral	0.05790145322680473	0.0074619329534471035	0.9346365332603455	no
Competition fraud is prohibited.	A, employee, took home company bank statements.	neutral	0.05103514343500137	0.011978665366768837	0.9369862079620361	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	A, employee, took home company bank statements.	neutral	0.12335744500160217	0.009008442983031273	0.8676341772079468	no
It is prohibited to make agreements, express or implied, with competitors with the intention to stop purchasing products from specific suppliers.	A, employee, took home company bank statements.	neutral	0.09902894496917725	0.007502031046897173	0.893468976020813	no
It is prohibited to make agreements, express or implied, with competitors with the intention of fixing minimum price, maximum price or price stability.	A, employee, took home company bank statements.	neutral	0.12814538180828094	0.009142081253230572	0.862712562084198	no
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, took home company bank statements.	neutral	0.11812178045511246	0.010085579007863998	0.8717926144599915	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, took home company bank statements.	neutral	0.2538941502571106	0.016492201015353203	0.7296136617660522	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, took home company bank statements.	neutral	0.09235778450965881	0.008476944640278816	0.8991652727127075	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, took home company bank statements.	neutral	0.08056893944740295	0.004554435610771179	0.9148766398429871	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, took home company bank statements.	neutral	0.11901525408029556	0.0063349660485982895	0.8746498227119446	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, took home company bank statements.	neutral	0.07734806835651398	0.010792472399771214	0.9118594527244568	no
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, took home company bank statements.	neutral	0.09457022696733475	0.010400067083537579	0.8950297236442566	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, took home company bank statements.	neutral	0.06879357248544693	0.008401528000831604	0.9228048324584961	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, took home company bank statements.	neutral	0.19600027799606323	0.02041960321366787	0.7835801839828491	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, took home company bank statements.	contradiction	0.6343384981155396	0.015653034672141075	0.35000839829444885	no
Whenever there's a doubt, company lawyers must always be consulted.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9501392841339111	0.014185001142323017	0.03567562252283096	no
Respect differences in gender, sexual identity, sexual orientation, religion, races, cultures, nationalities, social classes, ages and characteristics.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	neutral	0.45677128434181213	0.05689555034041405	0.4863332211971283	no
Everyone must be treated with equality and transparency.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.6404085159301758	0.08631894737482071	0.2732725441455841	no
Obey the limits of human rights to human dignity, personal worth, life, freedom, freedom of expression and opinion, free association, work and education.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.754704475402832	0.04754214361310005	0.19775345921516418	no
A leadership position cannot be used to solicit personal favors or services from staff members.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.5176168084144592	0.04174062982201576	0.4406425356864929	no
A work team leader cannot abuse their powers or authority.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	neutral	0.48147252202033997	0.014115412719547749	0.5044119954109192	no
Intervention in the private lives of members of the work team is prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.931981086730957	0.0035091261379420757	0.06450977921485901	no
It is forbidden to use alcohol and illicit drugs in the workplace.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	neutral	0.4108548164367676	0.023015392944216728	0.566129744052887	no
All work team members must have equal opportunities.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.6704107522964478	0.11219701915979385	0.21739216148853302	no
Forced labor, slave labor, child labor, sexual exploitation and human trafficking in the activities of the Company and its agents and business partners are prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9365402460098267	0.004136733245104551	0.05932299420237541	no
Workplace haressment is prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9303898811340332	0.0066248211078345776	0.06298534572124481	no
Team leaders must promote the safety and health of everyone in the workplace.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9240286946296692	0.01220260001718998	0.06376867741346359	no
Work team members must not prevent or hinder the entry of labor inspectors, police officers or labor auditors.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	neutral	0.20478099584579468	0.2835407257080078	0.5116782784461975	no
Labor inspectors, police officers or labor auditors accompany must be performed by qualified personnel trained for this purpose.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9641922116279602	0.010728996247053146	0.02507879212498665	no
Staff members are responsible for the conservation and protection of Company assets, including data, information, facilities, machinery, equipment, vehicles and money.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8772993087768555	0.007599781267344952	0.11510086059570312	no
Information technology resources such as telephones, e-mail, internet access, software, hardware, and others available to members of the work are for work purposes only.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.648455798625946	0.09688308089971542	0.2546611726284027	no
Data, recordings, and information produced by staff members and kept in digital copy or on Company information systems are the sole property of the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.957819402217865	0.003730077762156725	0.03845057636499405	no
Staff members must identify, store and secure records of all data produced, received and transmitted at the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.993309497833252	0.0010955603793263435	0.005594897549599409	no
The destruction of data required by court to be used in legal litigation is a crime and harms the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.5930440425872803	0.04236811026930809	0.36458781361579895	no
If the staff member is unsure about which data to submit or what to do with the data, Company lawyers must be consulted.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9641907215118408	0.010301618836820126	0.025507543236017227	no
The privacy of registration, information, operation and contract data of customers, suppliers and business partners must be preserved by staff members.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.979449987411499	0.006199391558766365	0.01435063499957323	no
Team members are prohibited from promising, offering or giving, directly or indirectly, advantages, favors, gifts or anything to influence Company customers and customer representatives.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8743204474449158	0.007776352111250162	0.1179032027721405	no
Work team members are required to draw up objective contracts without ambiguity or omission in accordance with local law.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9614129662513733	0.004296568688005209	0.034290384501218796	no
Work team members who drafted the contract are responsible for errors in the contract and may be dismissed.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9541686177253723	0.006968763656914234	0.038862649351358414	no
Limiting, distorting or harming free competition and free enterprise is prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8665038347244263	0.007412610109895468	0.1260835826396942	no
Competition fraud is prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	neutral	0.2668566405773163	0.13363726437091827	0.599506139755249	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8467629551887512	0.019795838743448257	0.13344115018844604	no
It is prohibited to make agreements, express or implied, with competitors with the intention to stop purchasing products from specific suppliers.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.7990963459014893	0.017837826162576675	0.1830657720565796	no
It is prohibited to make agreements, express or implied, with competitors with the intention of fixing minimum price, maximum price or price stability.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9008383750915527	0.009330779314041138	0.08983086794614792	no
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.7311791777610779	0.011442676186561584	0.25737816095352173	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9145932197570801	0.010936438106000423	0.07447029650211334	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8265509605407715	0.020067717880010605	0.15338127315044403	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8110135197639465	0.026313750073313713	0.1626727283000946	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	entailment	0.17600856721401215	0.5316329002380371	0.2923585772514343	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9055880308151245	0.04459637030959129	0.04981562867760658	no
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.6680430173873901	0.0554589219391346	0.27649804949760437	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.8719946146011353	0.01638471521437168	0.11162073165178299	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.833107590675354	0.018761668354272842	0.14813078939914703	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, allowed the entry of a relative, unlinked with company, at the company dependencies.	contradiction	0.9381319284439087	0.02331780642271042	0.038550201803445816	no
Whenever there's a doubt, company lawyers must always be consulted.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.7639960050582886	0.012214234098792076	0.2237897664308548	no
Respect differences in gender, sexual identity, sexual orientation, religion, races, cultures, nationalities, social classes, ages and characteristics.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.43062445521354675	0.013485278934240341	0.5558902025222778	no
Everyone must be treated with equality and transparency.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.3337673842906952	0.021206583827733994	0.6450260281562805	no
Obey the limits of human rights to human dignity, personal worth, life, freedom, freedom of expression and opinion, free association, work and education.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.43735820055007935	0.010355914011597633	0.55228590965271	no
A leadership position cannot be used to solicit personal favors or services from staff members.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.38948866724967957	0.006553409621119499	0.6039578914642334	no
A work team leader cannot abuse their powers or authority.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.2096429020166397	0.006749644409865141	0.7836074829101562	no
Intervention in the private lives of members of the work team is prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4847722351551056	0.010872747749090195	0.5043549537658691	no
It is forbidden to use alcohol and illicit drugs in the workplace.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.38724300265312195	0.009058274328708649	0.60369873046875	no
All work team members must have equal opportunities.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.39153340458869934	0.020200278609991074	0.5882663130760193	no
Forced labor, slave labor, child labor, sexual exploitation and human trafficking in the activities of the Company and its agents and business partners are prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4410952031612396	0.006619657855480909	0.5522851347923279	no
Workplace haressment is prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.9472610950469971	0.0010322837624698877	0.05170657858252525	no
Team leaders must promote the safety and health of everyone in the workplace.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4166935086250305	0.01164280530065298	0.5716636776924133	no
Work team members must not prevent or hinder the entry of labor inspectors, police officers or labor auditors.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4254622757434845	0.007532586809247732	0.5670050978660583	no
Labor inspectors, police officers or labor auditors accompany must be performed by qualified personnel trained for this purpose.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.3136756718158722	0.005303880665451288	0.6810204386711121	no
Staff members are responsible for the conservation and protection of Company assets, including data, information, facilities, machinery, equipment, vehicles and money.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.11887244880199432	0.006634632125496864	0.874492883682251	no
Information technology resources such as telephones, e-mail, internet access, software, hardware, and others available to members of the work are for work purposes only.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.20905116200447083	0.008834308944642544	0.782114565372467	no
Data, recordings, and information produced by staff members and kept in digital copy or on Company information systems are the sole property of the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.33872202038764954	0.006865247152745724	0.6544127464294434	no
Staff members must identify, store and secure records of all data produced, received and transmitted at the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.5086750388145447	0.011408458463847637	0.4799165427684784	no
The destruction of data required by court to be used in legal litigation is a crime and harms the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.37800469994544983	0.028866786509752274	0.593128502368927	no
If the staff member is unsure about which data to submit or what to do with the data, Company lawyers must be consulted.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.2705603539943695	0.008391831070184708	0.7210478782653809	no
The privacy of registration, information, operation and contract data of customers, suppliers and business partners must be preserved by staff members.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.15994735062122345	0.005904786754399538	0.8341478705406189	no
Team members are prohibited from promising, offering or giving, directly or indirectly, advantages, favors, gifts or anything to influence Company customers and customer representatives.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4926467537879944	0.011975208297371864	0.4953780472278595	no
Work team members are required to draw up objective contracts without ambiguity or omission in accordance with local law.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.19387853145599365	0.008104734122753143	0.7980167269706726	no
Work team members who drafted the contract are responsible for errors in the contract and may be dismissed.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.18363980948925018	0.01271145325154066	0.8036487698554993	no
Limiting, distorting or harming free competition and free enterprise is prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4272497594356537	0.014118446968495846	0.5586317777633667	no
Competition fraud is prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.5073323845863342	0.020438114181160927	0.4722294509410858	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.4883477985858917	0.025684334337711334	0.48596787452697754	no
It is prohibited to make agreements, express or implied, with competitors with the intention to stop purchasing products from specific suppliers.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.45990023016929626	0.025123603641986847	0.5149761438369751	no
It is prohibited to make agreements, express or implied, with competitors with the intention of fixing minimum price, maximum price or price stability.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.5402470827102661	0.023538853973150253	0.4362140893936157	no
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.43166691064834595	0.01752391643822193	0.5508090853691101	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.6347120404243469	0.02661905623972416	0.33866897225379944	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.4362971782684326	0.02686244621872902	0.5368403792381287	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.2131616175174713	0.01797628216445446	0.7688621282577515	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.1681080162525177	0.007120141759514809	0.8247718811035156	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.14696648716926575	0.014298178255558014	0.8387353420257568	no
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.10904643684625626	0.009720873087644577	0.8812326788902283	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.21008074283599854	0.010550769045948982	0.7793684601783752	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, smoked on the company headquartes on february 31, 2019.	neutral	0.28534552454948425	0.007885933853685856	0.7067685723304749	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, smoked on the company headquartes on february 31, 2019.	contradiction	0.5359534621238708	0.009226009249687195	0.45482054352760315	no
Whenever there's a doubt, company lawyers must always be consulted.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	contradiction	0.6470503807067871	0.006498437374830246	0.3464512228965759	no
Respect differences in gender, sexual identity, sexual orientation, religion, races, cultures, nationalities, social classes, ages and characteristics.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	contradiction	0.5840237140655518	0.00394206028431654	0.41203421354293823	no
Everyone must be treated with equality and transparency.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	contradiction	0.7448288798332214	0.004827876575291157	0.2503431737422943	no
Obey the limits of human rights to human dignity, personal worth, life, freedom, freedom of expression and opinion, free association, work and education.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.34387847781181335	0.004365421365946531	0.6517561078071594	no
A leadership position cannot be used to solicit personal favors or services from staff members.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.195169135928154	0.006177409086376429	0.7986533641815186	no
A work team leader cannot abuse their powers or authority.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.1842329055070877	0.00455950852483511	0.81120765209198	no
Intervention in the private lives of members of the work team is prohibited.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.015579230152070522	0.0031979342456907034	0.9812228083610535	no
It is forbidden to use alcohol and illicit drugs in the workplace.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.030863430351018906	0.005798300728201866	0.9633382558822632	no
All work team members must have equal opportunities.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.31363359093666077	0.008324863389134407	0.6780415773391724	no
